State,Country,Date,Time,Confirmed,Deaths,Recovered,Active,Incident_Rate,Case_Fatality_Ratio,Lat,Long
Nagaland,India,2020-12-16,05:28:04,11761,69,11097,595,522.781977112453,0.5866848057137999,26.06702,94.470302
Odisha,India,2020-12-16,05:28:04,324389,1815,319850,2724,699.772764602136,0.5595134236980909,20.505428,84.418059
Puducherry,India,2020-12-16,05:28:04,37550,620,36633,297,2656.44742073458,1.6511318242343542,11.882658,78.86498
Punjab,India,2020-12-16,05:28:04,161053,5117,149434,6502,534.3253606927594,3.1772149540834382,30.841465000000003,75.40879
Rajasthan,India,2020-12-16,05:28:04,293584,2568,275506,15510,362.3031687866115,0.8747070685050956,26.583423,73.847973
Sikkim,India,2020-12-16,05:28:04,5365,119,4952,294,777.25349184572,2.218080149114632,27.571671,88.472712
Tamil Nadu,India,2020-12-16,05:28:04,801161,11919,779291,9951,1029.2239976001415,1.4877159522243344,11.006091,78.400624
Telangana,India,2020-12-16,05:28:04,279135,1502,270450,7183,709.1352297396429,0.538090887921615,18.1124,79.0193
Tripura,India,2020-12-16,05:28:04,33081,378,32397,306,793.3485443165778,1.14264985943593,23.746783,91.743565
Uttar Pradesh,India,2020-12-16,05:28:04,568064,8103,541579,18382,238.80002215377343,1.4264237832356919,26.925425,80.560982
Uttarakhand,India,2020-12-16,05:28:04,83502,1372,76041,6089,742.1833961463205,1.6430744173792244,30.156447,79.197608
West Bengal,India,2020-12-16,05:28:04,525918,9145,496110,20663,527.9808051663608,1.7388642335877456,23.814082,87.979803
Andaman and Nicobar Islands,India,2020-12-17,05:28:12,4850,61,4698,91,1162.969144150625,1.2577319587628866,11.225999,92.968178
Andhra Pradesh,India,2020-12-17,05:28:12,876814,7067,865327,4420,1626.6397182084622,0.8059862182857481,15.9129,79.74
Arunachal Pradesh,India,2020-12-17,05:28:12,16574,55,16278,241,1055.3609201901609,0.33184505852540125,27.768456,96.384277
Assam,India,2020-12-17,05:28:12,215042,1007,210491,3544,603.9311496808257,0.46828061494963774,26.357149,92.830441
Bihar,India,2020-12-17,05:28:12,243830,1332,237267,5231,195.3767184124773,0.5462822458270106,25.679658,85.60484
Chandigarh,India,2020-12-17,05:28:12,18843,304,17912,627,1626.5376922897642,1.6133312105291089,30.733839,76.76827800000002
Chhattisgarh,India,2020-12-17,05:28:12,261901,3145,241288,17468,889.7232801305303,1.2008354301816335,21.264705,82.035366
Dadra and Nagar Haveli and Daman and Diu,India,2020-12-17,05:28:12,3360,2,3342,16,545.699046975593,0.05952380952380952,20.194742,73.080901
Delhi,India,2020-12-17,05:28:12,611994,10147,588586,13261,3270.7848389299047,1.6580227910731151,28.646519,77.10898
Goa,India,2020-12-17,05:28:12,49657,713,47965,979,3130.464933018125,1.4358499305233905,15.359682,74.057396
Gujarat,India,2020-12-17,05:28:12,231073,4203,214223,12647,361.7728527779268,1.8189057137787625,22.694884,71.590923
Haryana,India,2020-12-17,05:28:12,255014,2765,244676,7573,904.1545286153098,1.0842541978087477,29.20004,76.332824
Himachal Pradesh,India,2020-12-17,05:28:12,50680,848,43614,6218,680.0899898080437,1.6732438831886345,31.927213,77.233081
Jammu and Kashmir,India,2020-12-17,05:28:12,116932,1817,110769,4346,859.3947518506106,1.5538945712037766,33.75943,76.612638
Jharkhand,India,2020-12-17,05:28:12,112121,1004,109532,1585,290.5144609719638,0.8954611535751554,23.654536,85.557631
Karnataka,India,2020-12-17,05:28:12,904665,11971,877199,15495,1339.000939068645,1.3232522535966351,14.70518,76.166436
Kerala,India,2020-12-17,05:28:12,683440,2707,622394,58339,1914.42762846468,0.39608451363689573,10.450898,76.405749
Ladakh,India,2020-12-17,05:28:12,9238,123,8579,536,3367.980487733741,1.331457025330158,34.1526,77.5771
Lakshadweep,India,2020-12-17,05:28:12,0,0,0,0,0.0,,13.6999972,72.18333259999999
Madhya Pradesh,India,2020-12-17,05:28:12,226788,3433,211025,12330,265.68738269026574,1.5137485228495335,23.541513,78.289633
Maharashtra,India,2020-12-17,05:28:12,1886807,48434,1769897,68476,1532.1928662459463,2.566982208567172,19.449759,76.108221
Manipur,India,2020-12-17,05:28:12,27373,329,25107,1937,885.4148977291288,1.2019142951083184,24.738975,93.882541
Meghalaya,India,2020-12-17,05:28:12,13072,133,12252,687,388.27223015941377,1.0174418604651163,25.536934,91.278882
Mizoram,India,2020-12-17,05:28:12,4085,7,3907,171,329.63645577464973,0.17135862913096694,23.309381,92.83822
Nagaland,India,2020-12-17,05:28:12,11787,70,11120,597,523.9376893312204,0.5938746076185628,26.06702,94.470302
Odisha,India,2020-12-17,05:28:12,324796,1820,320208,2768,700.6507460231862,0.5603517284695624,20.505428,84.418059
Puducherry,India,2020-12-17,05:28:12,37582,622,36661,299,2658.71123744466,1.655047629184184,11.882658,78.86498
Punjab,India,2020-12-17,05:28:12,161383,5135,150007,6241,535.4202013292494,3.181871696523178,30.841465000000003,75.40879
Rajasthan,India,2020-12-17,05:28:12,294831,2578,277743,14510,363.8420539148096,0.8743992321024587,26.583423,73.847973
Sikkim,India,2020-12-17,05:28:12,5398,121,4971,306,782.0343614134567,2.2415709522045204,27.571671,88.472712
Tamil Nadu,India,2020-12-17,05:28:12,802342,11931,780531,9880,1030.74118770446,1.487021743844894,11.006091,78.400624
Telangana,India,2020-12-17,05:28:12,279644,1505,270967,7172,710.4283310416563,0.5381842628484788,18.1124,79.0193
Tripura,India,2020-12-17,05:28:12,33098,378,32429,291,793.7562383177683,1.1420629645295788,23.746783,91.743565
Uttar Pradesh,India,2020-12-17,05:28:12,569263,8118,543344,17801,239.304052028158,1.426054389623074,26.925425,80.560982
Uttarakhand,India,2020-12-17,05:28:12,84069,1375,76554,6140,747.223011791634,1.6355612651512448,30.156447,79.197608
West Bengal,India,2020-12-17,05:28:12,528211,9191,498877,20143,530.2827989871589,1.7400243463312957,23.814082,87.979803
Andaman and Nicobar Islands,India,2020-12-18,05:28:18,4860,61,4707,92,1165.3670186746467,1.2551440329218106,11.225999,92.968178
